Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2019-07-09 00:00:00.0,11.32083,18.7,7.1,,5.2,,8.424998,,5.9,,0.0,0.0,0.0,1.458588,15.0,11.02085,83,81,8.381108,0.0,0.3256944,C ,0.407118,C ,6.9,1019.077,4.33776,0.0,8.466001
2019-07-10 00:00:00.0,11.55694,16.1,8.2,,7.4,,9.494444,,7.8,,0.0,0.0,0.0,,,12.11419,91,90,9.776885,0.0,0.1569444,C ,0.1961806,C ,4.9,1015.185,2.22444,0.0,10.12601
2019-07-11 00:00:00.0,11.61111,18.7,6.6,,5.6,,9.89028,,6.2,,53.5,26.5,7.0,1.616919,16.0,12.8239,89,87,10.4537,0.06666667,1.277083,C ,1.596354,C ,16.2,1011.875,4.52304,1.494,4.647992
2019-07-12 00:00:00.0,13.38264,17.4,9.4,,8.3,,11.91667,,8.6,,0.25,27.0,7.0,0.4528241,5.0,13.97223,96,92,11.87396,0.0,1.403472,C ,1.754341,C ,11.2,1012.337,3.45774,0.0,6.141997
2019-07-13 00:00:00.0,8.1,13.0,5.3,,4.1,,10.55139,,4.7,,0.0,0.25,0.25,2.248947,23.0,9.687884,95,90,6.485592,0.0,0.6395833,C ,0.7994792,C ,7.4,1016.829,5.158199,13.94401,21.24802
2019-07-14 00:00:00.0,7.038888,15.3,1.4,,0.6,,9.136112,,0.9,,0.0,0.0,0.0,2.588862,26.0,9.475027,92,90,5.988729,0.0,0.3909721,C ,0.4887152,C ,8.2,1017.988,5.50326,11.454,15.10602
2019-07-15 00:00:00.0,10.23958,17.2,5.7,,4.6,,9.728474,,5.2,,0.0,0.0,0.0,3.342239,33.0,10.08557,85,82,7.016043,1.333333,1.189583,C ,1.486979,C ,12.5,1019.659,6.242459,4.813998,14.19301
2019-07-16 00:00:00.0,8.047915,17.0,2.2,,1.0,,8.852085,,1.3,,0.0,0.0,0.0,3.397541,34.0,8.911404,83,80,5.181297,0.0,0.3958333,C ,0.4947916,C ,8.1,1022.381,6.326819,9.129998,13.36301
2019-07-17 00:00:00.0,11.38403,17.3,6.0,,4.6,,9.034027,,5.2,,0.0,0.0,0.0,3.054906,30.0,10.40212,75,71,7.510211,0.0,1.047917,C ,1.309896,C ,13.1,1019.995,6.03384,0.332,6.888994
2019-07-18 00:00:00.0,13.38055,16.9,11.0,,10.2,,10.44376,,10.5,,0.25,0.25,0.25,0.1342063,1.0,12.40373,82,81,10.1324,0.0,0.6756943,C ,0.844618,C ,8.1,1018.791,3.272519,0.0,4.647999
2019-07-19 00:00:00.0,12.81528,20.7,7.3,,6.4,,11.17917,,6.9,,0.0,0.0,0.0,2.989612,30.0,13.1196,91,87,10.92765,0.0,0.3958333,C ,0.4947916,C ,6.4,1015.509,6.038459,0.0,4.316001
2019-07-20 00:00:00.0,14.34861,20.0,9.7,,8.9,,11.71458,,9.5,,0.0,0.0,0.0,0.1534227,2.0,16.74899,93,93,14.53024,0.0,1.241667,C ,1.552083,C ,15.6,1008.891,3.33438,0.0,-9.545003
2019-07-21 00:00:00.0,20.57083,28.4,12.8,,11.8,,14.32222,,11.6,,9.25,9.25,3.25,1.323512,13.0,17.58496,77,75,15.15297,0.01666667,2.915972,W ,3.644965,C ,28.1,1001.391,4.4928,0.0,-16.35101
2019-07-22 00:00:00.0,11.6007,15.8,7.8,,6.4,,12.52917,,7.0,,0.0,0.0,0.0,1.497655,15.0,8.784702,70,70,5.039455,0.0,1.260417,C ,1.575521,C ,13.8,1016.86,4.69188,0.0,12.61601
2019-07-23 00:00:00.0,8.700001,11.6,5.9,,4.7,,10.79514,,5.3,,0.0,0.0,0.0,,,9.513679,85,82,6.197946,0.0,1.022222,C ,1.277778,C ,15.0,1024.538,2.38044,5.975997,
2019-07-24 00:00:00.0,8.4,15.1,2.0,,0.8,,9.949304,,1.0,,0.0,0.0,0.0,2.919419,29.0,7.557593,74,74,2.806114,0.0,0.7194444,C ,0.8993055,C ,10.9,1027.844,6.15582,9.627999,16.93202
2019-07-25 00:00:00.0,8.888195,13.2,6.1,,5.1,,9.769451,,5.6,,12.75,11.25,1.75,,,10.96693,93,91,8.247415,0.1166667,1.805555,E ,2.256944,C ,17.6,1023.195,2.52462,5.311998,15.02301
2019-07-26 00:00:00.0,11.87708,14.0,9.9,,9.8,,11.28055,,9.8,,1.75,3.0,0.5,,,14.22065,100,100,12.19306,0.0,1.788195,C ,2.235244,C ,14.3,1017.183,2.476441,0.0,7.636006
2019-07-27 00:00:00.0,11.05694,17.9,4.9,,3.9,,11.20556,,4.1,,0.0,0.25,0.25,3.909577,38.0,10.55869,86,84,7.710119,0.0,0.5562498,C ,0.6953123,C ,8.7,1025.56,7.271161,3.651999,12.035
2019-07-28 00:00:00.0,10.90416,16.6,6.9,,5.7,,10.91806,,6.1,,0.0,0.0,0.0,2.430471,24.0,12.18169,91,90,9.858507,0.0,1.607639,C ,2.009549,C ,14.2,1022.301,5.83008,,10.20901
2019-07-29 00:00:00.0,12.40486,16.7,10.4,,9.5,,11.61667,,9.5,,0.0,0.0,0.0,,,12.46302,89,90,10.21055,0.0,0.445139,C ,0.5564237,C ,7.9,1016.804,3.3738,0.0,7.304002
2019-07-30 00:00:00.0,10.79583,18.9,5.8,,4.9,,11.1875,,5.1,,0.0,0.0,0.0,2.792927,27.0,11.5827,89,86,9.072925,0.0,0.6833333,C ,0.8541666,C ,9.0,1015.36,6.28302,2.324,10.707
2019-07-31 00:00:00.0,14.38889,21.5,9.5,,8.5,,11.71042,,8.9,,0.0,0.0,0.0,3.757813,36.0,14.13581,84,80,12.0621,0.0,1.086111,C ,1.357639,C ,16.1,1008.155,7.317181,0.0,-4.814001
2019-08-01 00:00:00.0,13.27222,17.4,10.5,,9.3,,11.9882,,9.7,,0.0,0.0,0.0,3.083636,30.0,8.783586,62,54,4.605742,0.0,4.410417,W ,5.513021,C ,24.7,1011.234,6.674278,0.0,7.304002
2019-08-02 00:00:00.0,10.02431,15.4,5.4,,4.5,,10.17986,,4.8,,0.0,0.0,0.0,4.19675,40.0,6.687349,57,54,1.214553,0.0,4.245832,W ,5.30729,C ,29.8,1021.596,7.877579,6.971997,14.52501
2019-08-03 00:00:00.0,8.514584,16.7,1.5,,0.4,,9.352779,,0.7,,0.0,0.0,0.0,4.136595,40.0,7.208069,69,63,2.23886,0.0,1.233333,C ,1.541667,C ,14.3,1026.18,7.871641,13.11401,12.94801
2019-08-04 00:00:00.0,10.05764,19.1,2.7,,1.4,,9.136111,,1.9,,0.0,0.0,0.0,4.436031,42.0,7.867138,64,58,3.478186,0.0,0.8097225,C ,1.012153,C ,14.4,1026.641,8.2434,7.635996,7.636002
2019-08-05 00:00:00.0,13.34306,19.7,9.1,,7.5,,9.965973,,8.0,,0.0,0.0,0.0,4.604941,44.0,9.317486,61,55,5.923948,0.0,1.452778,C ,1.815972,C ,18.8,1020.591,8.48214,0.0,-0.4980008
2019-08-06 00:00:00.0,15.72292,23.5,11.2,,9.9,,11.03403,,10.4,,0.0,0.0,0.0,4.269118,41.0,11.67221,69,69,9.199716,0.0,1.277778,C ,1.597222,C ,14.4,1013.448,8.187662,0.0,-3.402998
2019-08-07 00:00:00.0,12.47917,17.7,8.7,,6.8,,11.19653,,7.6,,0.0,0.0,0.0,2.614601,25.0,8.814536,66,59,4.908876,0.0,1.578472,E ,1.973091,C ,17.0,1019.837,6.479459,0.0,8.050996
2019-08-08 00:00:00.0,9.756947,13.7,7.1,,6.0,,10.60486,,6.5,,5.25,0.0,0.0,0.7121162,7.0,8.936282,74,73,5.297275,0.0,1.440972,C ,1.801215,C ,14.4,1024.962,4.483019,0.0,16.18501
2019-08-09 00:00:00.0,8.22986,9.4,6.5,,6.1,,10.2632,,6.2,,6.5,11.75,1.5,,,10.31569,96,96,7.382893,0.8333334,1.348611,C ,1.685764,C ,11.2,1018.886,1.1112,2.158,
2019-08-10 00:00:00.0,9.05139,17.9,1.0,,0.0,,9.556251,,0.0,,0.0,0.0,0.0,4.618893,44.0,7.977117,72,71,3.67607,0.0,1.272223,C ,1.590278,C ,16.3,1016.511,8.818801,8.465997,8.798
2019-08-11 00:00:00.0,11.1,19.0,4.8,,3.4,,9.777081,,3.7,,0.0,0.0,0.0,4.495548,42.0,10.46585,81,74,7.5114,0.0,0.7194444,C ,0.8993055,C ,10.6,1014.42,8.75058,6.971997,8.3
2019-08-12 00:00:00.0,10.09722,13.3,7.0,,6.1,,9.979862,,6.4,,0.0,0.0,0.0,1.447606,14.0,9.241795,77,70,5.639668,0.0,3.949305,W ,4.936632,C ,27.4,1020.273,5.453041,3.485999,15.52102
2019-08-13 00:00:00.0,6.208334,11.4,1.4,,0.7,,8.793751,,0.9,,0.0,0.0,0.0,4.648778,43.0,6.567823,76,71,0.9549352,0.0,2.978473,W ,3.723092,C ,20.8,1032.718,9.055681,15.43801,
2019-08-14 00:00:00.0,4.833333,12.1,-2.0,,-3.1,,7.948611,,-2.9,,0.0,0.0,0.0,4.451167,41.0,6.9598,78,75,1.696167,0.0,1.074306,C ,1.342882,C ,17.1,1030.151,8.90442,9.794,
2019-08-15 00:00:00.0,10.1632,17.3,3.2,,2.3,,8.832634,,2.9,,0.0,0.0,0.0,3.047459,28.0,9.796624,77,70,6.559189,0.0,0.7194445,C ,0.8993056,C ,9.4,1021.474,7.393681,7.303997,9.877001
2019-08-16 00:00:00.0,14.03681,22.6,8.0,,7.1,,10.92083,,7.6,,19.25,0.0,0.0,3.176834,29.0,13.03667,83,81,10.86519,0.0,0.4277778,C ,0.5347223,C ,8.1,1012.025,7.59972,0.0,-0.1660017
2019-08-17 00:00:00.0,13.25069,17.3,9.3,,7.9,,12.16389,,8.4,,4.5,23.75,5.75,1.486664,14.0,13.29978,90,90,11.1428,0.05,0.865972,C ,1.082465,C ,14.2,1009.037,5.73384,0.0,4.896997
2019-08-18 00:00:00.0,8.864583,12.8,5.3,,4.5,,10.95,,4.7,,0.0,0.0,0.0,3.233243,30.0,8.112614,76,72,3.776395,0.0,1.865972,C ,2.332465,C ,17.8,1023.907,7.787159,10.956,19.25602
2019-08-19 00:00:00.0,4.964582,10.6,-0.5,,-1.5,,9.161115,,-1.4,,0.0,0.0,0.0,4.154004,38.0,6.096299,71,63,-0.05114595,0.0,0.9423611,C ,1.177951,C ,12.4,1028.497,8.913242,15.10601,
2019-08-20 00:00:00.0,7.170833,13.1,2.9,,2.1,,9.418749,,2.2,,0.0,0.0,0.0,3.99686,37.0,7.404109,75,72,2.623917,0.0,0.9076391,C ,1.134549,C ,11.1,1029.451,8.800681,13.28001,19.83702
2019-08-21 00:00:00.0,7.916668,13.3,3.6,,2.4,,9.640276,,2.9,,0.0,0.0,0.0,3.47726,32.0,9.07653,84,80,5.53323,0.0,1.715278,E ,2.144097,C ,15.9,1027.75,8.262241,7.635996,18.75802
2019-08-22 00:00:00.0,10.19931,17.5,6.2,,5.3,,10.25139,,5.6,,0.0,0.0,0.0,2.960889,27.0,9.994047,85,83,6.942922,0.0,0.4972222,C ,0.6215278,C ,8.6,1026.713,7.720259,5.145998,14.11001
2019-08-23 00:00:00.0,10.16806,19.1,4.1,,2.9,,10.26528,,3.1,,0.0,0.0,0.0,4.7676,43.0,9.486087,77,75,6.13085,0.0,0.8486111,C ,1.060764,C ,11.8,1023.866,9.924239,7.469996,7.387001
2019-08-24 00:00:00.0,12.40555,18.8,6.9,,5.4,,10.99306,,6.0,,0.0,0.0,0.0,3.471788,31.0,11.76132,80,75,9.314556,0.0,1.524306,E ,1.905382,C ,12.8,1021.354,8.45544,0.332,3.236997
2019-08-25 00:00:00.0,14.36666,19.3,10.6,,9.7,,12.0382,,9.7,,0.0,0.0,0.0,3.679082,33.0,13.44981,83,78,11.3402,0.0,1.533333,C ,1.916667,C ,13.0,1018.164,8.77176,0.0,-1.494
2019-08-26 00:00:00.0,16.35695,24.3,10.6,,9.7,,13.28403,,10.2,,0.0,0.0,0.0,3.021758,27.0,15.98487,87,87,13.91845,0.0,0.6743054,C ,0.8428818,C ,11.7,1016.514,8.04702,0.0,-6.557
2019-08-27 00:00:00.0,17.44584,24.6,11.6,,10.8,,14.2382,,11.4,,0.0,0.0,0.0,4.426311,40.0,16.81843,83,81,14.73198,0.0,1.707639,E ,2.134548,C ,15.1,1019.717,9.819719,0.0,-12.28401
2019-08-28 00:00:00.0,20.72986,27.5,16.4,,15.5,,15.58126,,15.7,,0.0,0.0,0.0,2.878304,26.0,18.7272,74,70,16.44111,0.0,1.4375,C ,1.796875,C ,13.5,1009.917,8.001419,0.0,-20.08602
2019-08-29 00:00:00.0,20.46945,23.4,14.8,,14.1,,16.4875,,14.2,,0.0,0.0,0.0,1.434489,13.0,15.3598,70,69,12.8897,0.1833333,2.1375,C ,2.671875,C ,23.3,1009.056,6.28776,0.0,-16.26801
2019-08-30 00:00:00.0,12.35625,16.5,8.0,,6.5,,14.125,,7.2,,0.0,0.0,0.0,,,10.40303,76,81,7.473458,0.0,0.5152776,C ,0.644097,C ,9.1,1014.963,3.09774,0.664,8.881001
2019-08-31 00:00:00.0,10.90208,19.5,4.0,,2.5,,12.3375,,2.9,,0.0,0.0,0.0,4.952509,44.0,7.634527,65,59,2.986729,0.0,1.276389,C ,1.595486,C ,14.6,1017.158,10.78212,8.631997,8.548994
2019-09-01 00:00:00.0,9.013194,14.4,5.0,,3.2,,11.24861,,3.6,,0.0,0.0,0.0,5.792143,51.0,6.54748,62,57,0.8893713,0.0,2.775695,C ,3.469618,C ,18.4,1018.026,11.91714,11.454,15.68701
2019-09-02 00:00:00.0,8.623611,17.2,2.7,,1.4,,10.56666,,1.4,,0.0,0.0,0.0,2.879018,25.0,6.838494,64,58,1.509425,0.0,2.638889,C ,3.298611,C ,26.8,1016.95,8.327159,10.624,14.27601
2019-09-03 00:00:00.0,7.203471,14.1,0.6,,-0.5,,9.939584,,-0.3,,0.0,0.0,0.0,6.037536,53.0,5.487725,58,51,-1.605865,0.0,3.157639,W ,3.947048,C ,19.9,1021.928,12.40554,9.96,13.61201
2019-09-04 00:00:00.0,7.606944,13.1,2.2,,1.2,,9.695835,,1.7,,0.0,0.0,0.0,5.816729,51.0,6.11443,62,56,-0.05483204,0.0,2.059723,C ,2.574654,C ,15.6,1028.426,12.21384,12.118,18.09402
2019-09-05 00:00:00.0,7.629862,12.4,4.2,,2.4,,9.795834,,3.3,,0.0,0.0,0.0,3.203761,28.0,7.923924,74,70,3.550764,0.0,2.655556,E ,3.319445,C ,24.2,1029.245,8.942579,10.292,
2019-09-06 00:00:00.0,11.67986,17.8,5.3,,4.5,,10.96389,,4.9,,0.0,0.0,0.0,3.86056,34.0,11.45896,79,77,8.913058,0.0,2.775694,E ,3.469618,C ,19.3,1019.47,9.861119,,4.398995
2019-09-07 00:00:00.0,14.16111,19.5,11.1,,10.2,,12.57222,,10.4,,0.0,0.0,0.0,0.9974632,9.0,13.86539,89,88,11.8192,0.0,1.486806,C ,1.858507,C ,16.1,1012.876,6.208799,0.0,0.8299997
2019-09-08 00:00:00.0,13.63611,19.8,10.4,,9.3,,13.05556,,9.7,,0.25,0.0,0.0,2.24718,19.0,14.27343,89,87,12.25042,0.0,1.231945,C ,1.539931,C ,13.1,1011.824,7.896959,0.0,0.1659992
2019-09-09 00:00:00.0,13.10209,14.5,11.9,,11.9,,13.38265,,11.9,,19.25,19.25,3.0,,,14.77623,100,100,12.78838,0.1833333,2.425,C ,3.03125,C ,18.9,1008.576,1.00584,0.0,3.983998
2019-09-10 00:00:00.0,12.875,18.6,10.4,,10.1,,13.34791,,10.2,,0.0,0.25,0.25,1.14646,10.0,13.2067,92,86,11.07853,0.0,1.045139,C ,1.306423,C ,10.2,1017.584,6.562439,0.0,5.893002
2019-09-11 00:00:00.0,12.32917,18.0,8.7,,8.4,,13.24583,,8.6,,0.0,0.0,0.0,2.00319,17.0,11.94143,83,79,9.574375,0.0,0.9597222,C ,1.199653,C ,12.1,1016.93,7.75734,0.0,4.232999
2019-09-12 00:00:00.0,12.59236,19.4,6.7,,5.9,,13.275,,6.2,,0.0,0.0,0.0,7.055193,60.0,9.680417,72,64,6.400768,0.0,2.074306,W ,2.592882,C ,21.9,1019.461,14.58702,0.664,5.312001
2019-09-13 00:00:00.0,12.21042,19.6,5.5,,4.4,,13.04792,,4.8,,0.0,0.0,0.0,6.262908,53.0,12.05136,84,80,9.599523,0.0,1.758334,E ,2.197917,C ,12.5,1021.358,13.6179,3.319999,3.237001
2019-09-14 00:00:00.0,14.92222,21.3,9.3,,6.9,,13.92292,,7.3,,0.0,0.0,0.0,7.018284,60.0,12.62445,74,68,10.26709,0.0,2.069445,E ,2.586806,C ,14.1,1013.65,14.73396,0.0,-5.146001
2019-09-15 00:00:00.0,16.85,25.0,9.2,,8.5,,14.76945,,9.0,,0.5,0.0,0.0,5.566052,47.0,13.89165,76,74,11.7469,0.0,1.480556,C ,1.850695,C ,16.6,1008.339,12.8529,0.0,-7.137999
2019-09-16 00:00:00.0,15.54306,20.9,11.3,,10.5,,14.8375,,10.7,,0.0,0.5,0.25,5.698917,48.0,8.746105,56,50,4.343577,0.5500001,2.128473,W ,2.660591,C ,16.5,1016.717,13.12176,0.0,-4.233
2019-09-17 00:00:00.0,14.27917,24.9,4.5,,2.4,,13.58541,,3.2,,0.0,0.0,0.0,7.226745,61.0,7.556171,50,39,2.81198,0.0,1.918056,C ,2.39757,C ,19.0,1009.949,15.31422,6.639997,-2.988
2019-09-18 00:00:00.0,14.8618,22.4,6.9,,5.0,,13.89445,,5.7,,0.0,0.0,0.0,7.157351,60.0,9.627311,59,53,6.289659,0.0,1.052083,C ,1.315104,C ,13.3,1006.647,15.3168,,-4.15
2019-09-19 00:00:00.0,15.93195,19.5,9.5,,7.5,,13.97431,,7.8,,0.0,0.0,0.0,4.814179,40.0,7.714476,47,43,2.469201,0.0,3.610416,C ,4.51302,C ,23.9,1007.312,12.15186,1.992,-2.573002
2019-09-20 00:00:00.0,11.8993,21.2,2.7,,0.9,,12.56736,,1.4,,0.0,0.0,0.0,7.699161,64.0,5.438229,44,36,-1.671832,0.0,2.435417,C ,3.044271,C ,24.8,1017.071,16.27056,6.805997,2.738999
2019-09-21 00:00:00.0,14.625,24.6,5.7,,3.5,,12.81111,,4.1,,0.0,0.0,0.0,7.477084,62.0,6.330827,41,28,0.3944698,0.0,3.35625,W ,4.195313,C ,28.0,1018.504,16.05912,2.822,-3.071
2019-09-22 00:00:00.0,12.89028,19.7,3.8,,2.4,,13.15972,,3.1,,0.0,0.0,0.0,7.991461,66.0,6.712094,51,36,0.7491392,0.0,1.955555,E ,2.444444,C ,18.4,1027.611,16.88556,3.817999,1.991998
2019-09-23 00:00:00.0,14.65417,21.8,10.2,,9.2,,13.52292,,9.3,,0.0,0.0,0.0,5.204824,43.0,9.164862,59,54,5.618867,0.0,2.075695,E ,2.594619,C ,14.9,1023.711,13.02678,0.0,-1.577001
2019-09-24 00:00:00.0,16.56319,27.9,7.5,,5.9,,14.1,,6.6,,0.0,0.0,0.0,7.043048,58.0,10.3037,59,49,7.360476,0.0,0.8034723,C ,1.00434,C ,13.3,1020.275,15.73458,0.0,-5.643999
2019-09-25 00:00:00.0,20.31042,30.2,10.9,,9.3,,15.4743,,9.9,,0.0,0.0,0.0,7.168955,59.0,10.88866,48,43,8.090558,0.0,1.592362,C ,1.990452,C ,14.0,1017.809,16.00974,0.0,-14.52501
2019-09-26 00:00:00.0,19.31458,28.8,10.2,,9.0,,16.34862,,9.8,,0.0,0.0,0.0,7.27031,60.0,12.16853,62,48,9.821332,0.0,1.745139,C ,2.181424,C ,21.6,1020.332,16.2507,0.0,-9.628
2019-09-27 00:00:00.0,14.74236,20.8,9.4,,8.2,,15.94028,,9.0,,0.0,0.0,0.0,5.943049,49.0,12.31942,74,69,10.01332,0.0,3.126388,E ,3.907985,C ,26.6,1020.573,14.42184,0.0,-4.814001
2019-09-28 00:00:00.0,17.26181,23.5,12.5,,11.9,,16.40625,,11.9,,0.0,0.0,0.0,6.779782,55.0,13.49667,72,66,11.39093,0.0,2.461806,E ,3.077257,C ,16.9,1015.428,15.72552,0.0,-10.375
2019-09-29 00:00:00.0,19.53958,28.2,11.1,,10.3,,17.09861,,10.9,,0.0,0.0,0.0,7.05837,57.0,15.89373,68,56,13.87549,0.0,1.846528,E ,2.308159,C ,14.4,1008.135,16.2234,0.0,-14.35901
2019-09-30 00:00:00.0,22.47986,27.7,18.8,,17.7,,18.09027,,17.7,,47.0,8.75,7.25,2.657984,22.0,16.16838,64,59,14.07072,0.1166667,2.399305,E ,2.999132,C ,24.8,1000.046,9.8478,0.0,-22.24403
2019-10-01 00:00:00.0,13.69027,19.0,10.3,,9.9,,15.74167,,9.9,,0.0,38.25,14.75,,,12.0732,82,79,9.598845,0.05,2.625695,W ,3.282118,C ,22.3,1006.682,1.93014,0.0,4.398999
2019-10-02 00:00:00.0,13.48403,18.1,10.5,,9.5,,14.54514,,9.7,,0.0,0.0,0.0,2.069644,17.0,9.358216,64,65,5.871431,0.0,3.067361,E ,3.834202,C ,24.2,1018.605,9.09858,0.0,5.311997
2019-10-03 00:00:00.0,10.02639,15.9,4.7,,4.1,,13.52917,,4.2,,2.75,0.25,0.25,2.563786,21.0,10.15591,80,73,7.032848,0.01666667,3.11875,E ,3.898437,C ,25.9,1024.387,9.891723,5.975997,11.205
2019-10-04 00:00:00.0,12.91458,14.5,10.9,,10.8,,13.97361,,10.7,,3.5,5.75,1.25,,,14.97644,99,100,12.96442,0.3333334,1.643056,C ,2.05382,C ,15.4,1016.999,2.17314,0.0,2.489999
2019-10-05 00:00:00.0,14.60139,21.4,10.2,,9.5,,14.86875,,9.9,,0.0,0.25,0.25,7.069936,56.0,11.8982,77,70,9.425091,0.0,2.461111,W ,3.076389,C ,16.1,1018.992,16.77936,0.0,-1.079001
2019-10-06 00:00:00.0,14.65486,22.7,6.7,,5.9,,14.89653,,6.4,,0.0,0.0,0.0,8.237757,66.0,10.66899,66,63,7.868905,0.0,1.048611,C ,1.310764,C ,17.8,1018.524,18.62778,0.498,-4.067
2019-10-07 00:00:00.0,18.15278,25.5,11.6,,10.2,,15.56528,,10.7,,0.0,0.0,0.0,7.211633,57.0,10.52254,54,49,7.563625,0.0,2.304861,C ,2.881077,C ,20.9,1012.541,17.16743,0.0,-11.039
2019-10-08 00:00:00.0,17.78681,27.0,8.3,,7.3,,15.61042,,7.3,,0.0,0.0,0.0,8.65441,68.0,8.2917,47,37,4.023523,0.0,1.872917,C ,2.341146,C ,19.7,1015.258,19.44726,0.0,-7.801998
2019-10-09 00:00:00.0,18.46111,29.5,9.6,,8.2,,16.10903,,8.7,,3.0,2.75,2.75,6.086637,48.0,14.93149,72,61,12.56364,0.05,0.7743054,C ,0.9678817,C ,14.9,1012.835,15.6222,0.0,-12.36701
2019-10-10 00:00:00.0,21.20902,28.6,14.8,,13.9,,17.48333,,14.4,,65.0,0.25,0.25,2.82974,22.0,19.1706,74,68,16.80526,0.06666667,1.275,C ,1.59375,C ,14.1,1007.49,10.71018,0.0,-18.84102
2019-10-11 00:00:00.0,20.29307,24.5,17.7,,17.8,,18.04515,,17.8,,65.25,80.75,19.5,,,21.41334,95,100,18.55579,0.0,1.117361,C ,1.396701,C ,24.7,1006.408,2.84868,0.0,-22.41003
2019-10-12 00:00:00.0,17.75,19.2,16.0,,15.8,,17.58402,,15.8,,26.75,76.25,27.0,,,19.86327,99,100,17.38654,0.0,3.484028,E ,4.355034,C ,30.1,1005.203,1.17948,0.0,-15.60402
2019-10-13 00:00:00.0,16.74653,20.1,12.0,,11.5,,17.17708,,11.7,,0.0,0.0,0.0,3.917537,31.0,13.65811,77,76,11.13735,0.0,2.241667,E ,2.802084,C ,24.2,1016.223,12.56874,0.0,-7.469995
2019-10-14 00:00:00.0,10.40486,13.8,7.7,,7.5,,15.25695,,7.7,,0.0,0.0,0.0,2.677782,21.0,8.524807,70,69,4.655358,0.0,2.922222,E ,3.652778,C ,18.9,1028.368,10.704,0.0,13.69501
2019-10-15 00:00:00.0,10.33472,13.8,8.0,,7.4,,14.07568,,7.6,,3.75,3.5,1.0,,,11.85831,90,90,9.356224,1.45,2.024306,E ,2.530383,C ,16.4,1027.224,2.7618,0.0,13.61201
2019-10-16 00:00:00.0,14.24653,19.2,11.2,,11.1,,14.81179,,11.1,,0.5,0.25,0.25,1.129882,9.0,15.46794,91,91,13.45019,0.0,2.817361,E ,3.521701,C ,20.5,1020.793,8.39094,0.0,-2.655999
2019-10-17 00:00:00.0,16.35834,18.2,15.3,,15.2,,15.67917,,15.3,,30.25,30.5,7.25,,,18.15105,98,100,15.93691,0.06666667,2.679167,E ,3.348958,C ,23.0,1012.669,2.05938,0.0,-6.474003
2019-10-18 00:00:00.0,17.56528,24.5,11.5,,10.7,,16.11111,,11.1,,0.0,0.25,0.25,8.862278,68.0,12.98232,72,68,10.65115,0.0,3.488194,C ,4.360243,C ,26.6,1017.203,20.66604,0.0,-7.801996
2019-10-19 00:00:00.0,16.57917,25.4,8.6,,7.3,,16.02917,,7.6,,0.0,0.0,0.0,8.23935,63.0,12.61466,71,59,10.35995,0.0,1.404861,C ,1.756077,C ,13.6,1021.54,19.7652,0.0,-6.224998
2019-10-20 00:00:00.0,14.04722,17.4,10.6,,8.9,,15.64793,,9.7,,0.75,0.0,0.0,,,13.76112,87,83,11.69416,0.0,0.9562499,C ,1.195312,C ,13.0,1018.127,4.86654,0.0,0.581
2019-10-21 00:00:00.0,14.82917,19.4,11.6,,10.4,,15.76528,,10.9,,1.5,2.25,1.25,0.7672622,6.0,14.6729,90,89,12.66323,0.4500001,0.4215278,C ,0.5269097,C ,5.8,1014.696,8.039579,0.0,-3.153997
2019-10-22 00:00:00.0,15.68889,22.9,10.0,,8.9,,15.42778,,9.2,,0.0,0.0,0.0,6.669841,51.0,10.55105,63,51,7.55424,0.0,2.784028,C ,3.480035,C ,23.7,1013.507,17.49654,0.0,-6.307995
2019-10-23 00:00:00.0,15.74236,22.4,8.9,,7.6,,15.66459,,8.1,,0.0,0.0,0.0,8.605349,65.0,11.7217,69,63,9.284534,0.0,3.070833,W ,3.838542,C ,21.0,1013.374,20.66136,0.0,-5.477996
2019-10-24 00:00:00.0,16.8,26.9,7.6,,6.3,,15.96528,,6.8,,0.0,0.0,0.0,8.352778,63.0,11.43586,64,51,8.822204,0.0,1.740972,C ,2.176215,C ,17.5,1012.999,20.33244,0.0,-6.474001
2019-10-25 00:00:00.0,21.36736,30.3,14.4,,12.6,,17.38958,,13.4,,0.0,0.0,0.0,8.409293,64.0,15.59307,63,58,13.53419,0.0,1.936111,C ,2.420139,C ,17.8,1013.227,20.4972,0.0,-16.35102
2019-10-26 00:00:00.0,22.59305,30.4,14.7,,13.3,,18.43194,,14.5,,1.5,0.0,0.0,6.898516,52.0,15.37567,60,44,13.27509,0.0,1.463194,C ,1.828993,C ,20.2,1007.912,18.13326,0.0,-19.25602
